id_del_producto,fecha_del_pedido,cantidad
MAT-GR-10001997,2015-07-27,10
MOB-ME-10000256,2015-07-27,5
TEC-TE-10000774,2015-07-27,2
MAT-CA-10002687,2015-07-27,2
MAT-AL-10001856,2015-07-27,6
MAT-PA-10000633,2015-07-27,6
MAT-AL-10002302,2015-07-27,5
MAT-SO-10001583,2015-07-27,4
MOB-LI-10002379,2015-07-27,6
TEC-TE-10001732,2015-07-27,3
MAT-PA-10002757,2015-07-27,2
MAT-SO-10004945,2015-07-27,4
MAT-AR-10000552,2015-07-27,2
MOB-MO-10002179,2015-07-27,3
MOB-SI-10001354,2015-07-27,5
MAT-CA-10003516,2015-07-27,6
MAT-PA-10004882,2015-07-27,6
MAT-ET-10003861,2015-07-27,4
TEC-MÁ-10001881,2015-07-27,2
MOB-MO-10004469,2015-07-27,1
TEC-AC-10000815,2015-07-27,2
TEC-CO-10000168,2015-07-27,2
MAT-CA-10000424,2015-07-27,2
MAT-SO-10003439,2015-07-27,2
MAT-CA-10001763,2015-07-27,3
TEC-CO-10003633,2015-07-27,7
TEC-TE-10003902,2015-08-03,3
MAT-ET-10002513,2015-08-03,2
MAT-ET-10003841,2015-08-03,1
MAT-AR-10001651,2015-08-03,4
MAT-PA-10000749,2015-08-03,7
MAT-AR-10001622,2015-08-03,1
MAT-GR-10001064,2015-08-03,3
MOB-MO-10004668,2015-08-03,8
MAT-AL-10000810,2015-08-03,3
MAT-SO-10003497,2015-08-03,2
TEC-TE-10001258,2015-08-03,6
MAT-AR-10002284,2015-08-03,3
MAT-SO-10001691,2015-08-03,5
MAT-ET-10002610,2015-08-03,4
MAT-EL-10004709,2015-08-03,6
MAT-PA-10003982,2015-08-03,3
TEC-CO-10001377,2015-08-03,3
MAT-AL-10004287,2015-08-03,2
TEC-AC-10003107,2015-08-03,2
TEC-TE-10004612,2015-08-03,4
MAT-GR-10001828,2015-08-03,3
TEC-AC-10003734,2015-08-03,14
MAT-ET-10001394,2015-08-03,4
MAT-AL-10001194,2015-08-03,2
TEC-MÁ-10000169,2015-08-03,4
MAT-AR-10000611,2015-08-10,2
MOB-LI-10000747,2015-08-10,2
MOB-SI-10000771,2015-08-10,3
TEC-AC-10002545,2015-08-10,7
MAT-CA-10002687,2015-08-10,7
MAT-SU-10003943,2015-08-10,2
TEC-TE-10000005,2015-08-10,2
MOB-SI-10000138,2015-08-10,9
MOB-SI-10002589,2015-08-10,7
MOB-LI-10000393,2015-08-10,1
TEC-TE-10004681,2015-08-10,3
TEC-AC-10000782,2015-08-10,3
MOB-SI-10004976,2015-08-10,5
TEC-AC-10004316,2015-08-10,4
TEC-AC-10003489,2015-08-10,4
MAT-AR-10002932,2015-08-10,6
MAT-AL-10001458,2015-08-10,6
MAT-SO-10004116,2015-08-10,2
MOB-ME-10003388,2015-08-10,2
MAT-PA-10000447,2015-08-10,9
MAT-SO-10004670,2015-08-10,5
MAT-SU-10002122,2015-08-10,1
TEC-TE-10003987,2015-08-10,2
MAT-GR-10000422,2015-08-17,2
MAT-CA-10002699,2015-08-17,4
TEC-CO-10002663,2015-08-17,7
MAT-PA-10004558,2015-08-17,5
MAT-GR-10003805,2015-08-17,3
MAT-SO-10000900,2015-08-17,4
MAT-GR-10002777,2015-08-17,5
TEC-AC-10000782,2015-08-17,3
MAT-SU-10001837,2015-08-17,3
MAT-ET-10001460,2015-08-17,4
MAT-GR-10003361,2015-08-17,7
TEC-AC-10003789,2015-08-17,7
TEC-CO-10003831,2015-08-17,7
MOB-LI-10002871,2015-08-17,4
MAT-CA-10002828,2015-08-17,5
MAT-CA-10002885,2015-08-17,1
MAT-AR-10000016,2015-08-17,5
TEC-MÁ-10004945,2015-08-17,2
TEC-TE-10003172,2015-08-17,3
MOB-LI-10001876,2015-08-17,3
MAT-CA-10004689,2015-08-17,1
MOB-MO-10004427,2015-08-17,2
MAT-ET-10004339,2015-08-24,6
MOB-LI-10001734,2015-08-24,3
MAT-CA-10003527,2015-08-24,9
MOB-LI-10003478,2015-08-24,8
MAT-AR-10004391,2015-08-24,2
MAT-PA-10002010,2015-08-24,5
TEC-TE-10002128,2015-08-24,2
TEC-MÁ-10003068,2015-08-24,7
MAT-EL-10002387,2015-08-24,3
TEC-CO-10001982,2015-08-24,2
MAT-PA-10003691,2015-08-24,7
TEC-CO-10003473,2015-08-24,2
MOB-ME-10000034,2015-08-24,2
MAT-AR-10002364,2015-08-24,3
MAT-SU-10002938,2015-08-24,2
MAT-AR-10004509,2015-08-24,3
TEC-AC-10001379,2015-08-24,2
TEC-TE-10004109,2015-08-24,5
MAT-ET-10003313,2015-08-31,5
TEC-CO-10003331,2015-08-31,1
MOB-LI-10000222,2015-08-31,2
MAT-PA-10000577,2015-08-31,6
MAT-GR-10002677,2015-08-31,3
TEC-TE-10002079,2015-08-31,8
MOB-ME-10002088,2015-08-31,8
MAT-PA-10003351,2015-08-31,1
MAT-AR-10001551,2015-08-31,2
MAT-PA-10003938,2015-08-31,9
TEC-AC-10000273,2015-08-31,1
MAT-AR-10001025,2015-08-31,1
MOB-SI-10004718,2015-08-31,1
MOB-LI-10003828,2015-08-31,8
TEC-CO-10000243,2015-08-31,4
MAT-CA-10002956,2015-08-31,4
TEC-TE-10000982,2015-08-31,3
MAT-SU-10001132,2015-08-31,3
MAT-AL-10002297,2015-08-31,5
TEC-CO-10001706,2015-08-31,2
MAT-AL-10003291,2015-08-31,5
MAT-AL-10001001,2015-08-31,9
MOB-MO-10002554,2015-08-31,1
MAT-PA-10001901,2015-08-31,5
MAT-AR-10000149,2015-08-31,5
MAT-SO-10000900,2015-08-31,2
MAT-CA-10001444,2015-08-31,6
TEC-AC-10001693,2015-08-31,3
MAT-EL-10000363,2015-08-31,3
MAT-CA-10004003,2015-09-07,2
TEC-TE-10002268,2015-09-07,5
MAT-SO-10004006,2015-09-07,5
MAT-AL-10002190,2015-09-07,2
TEC-AC-10000155,2015-09-07,2
MAT-CA-10001634,2015-09-07,6
TEC-TE-10003172,2015-09-07,2
MOB-LI-10000767,2015-09-07,5
TEC-CO-10001982,2015-09-07,2
MAT-AR-10000788,2015-09-07,3
MAT-GR-10003528,2015-09-07,4
MOB-MO-10000312,2015-09-07,3
MAT-ET-10002275,2015-09-07,7
MOB-LI-10002880,2015-09-07,2
MAT-CA-10001866,2015-09-07,1
MAT-AL-10002676,2015-09-07,4
TEC-CO-10000328,2015-09-07,1
MAT-GR-10003107,2015-09-07,3
MOB-MO-10004241,2015-09-07,6
TEC-CO-10001899,2015-09-07,3
MOB-SI-10004799,2015-09-07,6
TEC-TE-10001258,2015-09-07,3
MAT-AL-10004582,2015-09-07,5
MAT-ET-10003652,2015-09-07,6
MOB-LI-10000230,2015-09-07,3
MAT-CA-10001265,2015-09-07,5
TEC-AC-10000907,2015-09-07,4
MAT-CA-10004637,2015-09-07,1
MAT-SO-10004254,2015-09-07,10
MAT-ET-10001967,2015-09-07,4
TEC-AC-10003462,2015-09-07,2
MOB-MO-10001014,2015-09-07,5
MOB-ME-10003844,2015-09-07,3
MAT-ET-10002258,2015-09-07,1
MAT-GR-10003584,2015-09-07,3
MOB-SI-10003504,2015-09-07,3
MOB-SI-10000984,2015-09-07,8
TEC-AC-10000700,2015-09-07,3
MOB-LI-10002714,2015-09-07,3
MAT-AL-10004137,2015-09-07,5
MOB-SI-10001724,2015-09-07,3
MOB-LI-10003402,2015-09-07,5
MAT-PA-10004161,2015-09-07,5
MAT-EL-10002529,2015-09-07,2
MOB-LI-10001430,2015-09-07,7
MAT-GR-10003560,2015-09-07,2
MAT-GR-10004400,2015-09-07,4
MAT-AL-10003398,2015-09-07,1
MAT-EL-10000013,2015-09-07,2
MAT-GR-10003951,2015-09-07,3
MAT-AL-10002072,2015-09-07,1
MOB-MO-10000543,2015-09-07,2
MAT-AR-10003162,2015-09-07,5
TEC-AC-10004607,2015-09-07,6
MAT-SU-10000594,2015-09-07,3
MOB-SI-10001307,2015-09-14,2
MAT-AR-10001858,2015-09-14,7
MOB-SI-10000410,2015-09-14,1
MAT-SU-10001457,2015-09-14,3
MOB-SI-10001417,2015-09-14,7
MAT-AL-10002234,2015-09-14,2
MAT-SU-10001397,2015-09-14,2
MAT-AL-10002563,2015-09-14,4
TEC-TE-10003706,2015-09-14,5
MAT-CA-10003037,2015-09-14,6
MAT-GR-10001666,2015-09-14,4
MAT-ET-10001335,2015-09-14,4
MAT-AL-10001973,2015-09-14,7
MOB-SI-10004366,2015-09-14,6
MAT-SU-10004379,2015-09-14,2
TEC-TE-10003464,2015-09-14,4
MAT-CA-10001748,2015-09-14,9
MOB-SI-10000063,2015-09-14,4
MOB-SI-10001724,2015-09-14,4
MAT-AR-10004211,2015-09-14,4
MOB-LI-10003773,2015-09-14,3
MOB-MO-10004698,2015-09-14,3
MAT-CA-10001599,2015-09-14,4
MAT-ET-10003795,2015-09-14,4
MAT-ET-10002355,2015-09-14,7
MAT-ET-10002486,2015-09-14,3
MOB-MO-10001398,2015-09-14,2
MAT-AR-10001025,2015-09-14,2
TEC-CO-10000157,2015-09-14,4
MAT-EL-10001466,2015-09-14,3
MAT-AL-10004832,2015-09-14,3
TEC-CO-10001522,2015-09-14,5
MAT-AL-10003207,2015-09-14,1
MOB-ME-10002558,2015-09-14,5
TEC-CO-10001781,2015-09-14,1
MAT-CA-10004672,2015-09-14,2
MAT-EL-10001263,2015-09-14,5
MAT-GR-10000992,2015-09-14,3
TEC-CO-10002663,2015-09-14,3
TEC-AC-10003493,2015-09-14,3
MAT-EL-10003638,2015-09-14,2
MAT-CA-10004778,2015-09-14,1
TEC-AC-10000836,2015-09-14,7
MAT-EL-10004560,2015-09-14,1
MAT-SO-10001330,2015-09-14,3
MAT-AL-10002072,2015-09-21,8
MOB-SI-10002795,2015-09-21,3
MAT-AL-10004624,2015-09-21,1
MAT-CA-10004425,2015-09-21,3
MAT-GR-10002137,2015-09-21,3
MAT-GR-10004456,2015-09-21,7
MOB-LI-10000983,2015-09-21,4
MAT-EL-10004117,2015-09-21,6
MOB-SI-10000485,2015-09-21,2
MAT-SU-10003322,2015-09-21,5
MOB-MO-10003690,2015-09-21,1
MAT-AR-10003162,2015-09-21,1
MAT-PA-10004113,2015-09-21,3
MOB-LI-10003136,2015-09-21,5
MOB-ME-10001601,2015-09-21,2
MOB-SI-10002932,2015-09-21,3
TEC-TE-10002843,2015-09-21,1
MAT-SU-10003694,2015-09-21,3
MOB-MO-10001088,2015-09-21,3
MAT-CA-10001617,2015-09-21,5
MAT-AR-10002284,2015-09-21,1
MAT-CA-10003131,2015-09-21,6
TEC-AC-10001332,2015-09-21,6
MAT-SU-10000935,2015-09-21,3
MOB-MO-10001937,2015-09-21,3
MAT-ET-10004648,2015-09-21,2
MOB-LI-10004778,2015-09-21,9
MAT-EL-10000367,2015-09-21,2
MAT-AL-10001001,2015-09-21,2
MOB-LI-10004236,2015-09-21,7
MAT-ET-10004190,2015-09-21,7
MAT-CA-10001748,2015-09-21,1
MAT-AL-10000436,2015-09-21,2
MAT-AL-10002908,2015-09-21,2
TEC-CO-10000442,2015-09-21,2
TEC-CO-10002970,2015-09-21,7
MAT-AL-10001286,2015-09-21,6
MAT-EL-10001466,2015-09-21,2
MAT-AR-10001425,2015-09-21,5
MAT-CA-10004520,2015-09-21,6
MAT-CA-10004559,2015-09-21,4
MAT-PA-10000211,2015-09-21,3
MAT-GR-10002680,2015-09-21,2
MAT-SO-10003038,2015-09-21,3
MAT-AL-10002100,2015-09-21,5
MOB-LI-10001491,2015-09-21,4
MOB-MO-10004358,2015-09-21,3
MOB-LI-10002270,2015-09-21,5
MAT-AL-10004321,2015-09-21,2
TEC-CO-10000724,2015-09-21,2
MAT-AR-10001334,2015-09-21,2
MOB-MO-10001238,2015-09-21,3
MAT-ET-10003474,2015-09-21,3
MOB-MO-10000543,2015-09-21,3
MAT-AR-10001636,2015-09-21,5
MAT-SO-10002824,2015-09-21,6
MAT-GR-10001101,2015-09-21,3
MAT-AL-10003303,2015-09-21,4
MAT-ET-10004247,2015-09-21,4
MOB-SI-10004087,2015-09-21,1
TEC-AC-10000417,2015-09-21,4
MOB-SI-10000004,2015-09-21,1
MAT-GR-10002960,2015-09-21,2
TEC-MÁ-10001590,2015-09-28,7
MAT-EL-10003978,2015-09-28,2
MOB-SI-10001354,2015-09-28,2
MOB-ME-10002591,2015-09-28,1
MAT-EL-10004462,2015-09-28,3
MOB-MO-10002101,2015-09-28,7
MOB-SI-10002690,2015-09-28,5
MAT-CA-10002100,2015-09-28,3
MAT-GR-10000422,2015-09-28,4
MAT-SO-10000258,2015-09-28,7
TEC-TE-10002059,2015-09-28,2
MAT-GR-10000951,2015-09-28,7
MAT-ET-10002275,2015-09-28,3
MAT-SO-10000718,2015-09-28,7
MOB-SI-10000941,2015-09-28,5
MAT-EL-10001358,2015-09-28,2
TEC-MÁ-10001987,2015-09-28,3
MAT-SO-10000900,2015-09-28,4
TEC-AC-10002787,2015-09-28,5
TEC-CO-10001948,2015-09-28,6
MAT-AL-10001790,2015-09-28,6
MAT-AL-10003138,2015-09-28,2
MOB-SI-10002001,2015-09-28,7
MAT-SU-10001351,2015-09-28,2
MOB-SI-10001686,2015-09-28,3
TEC-CO-10004728,2015-09-28,6
MAT-GR-10002607,2015-09-28,1
TEC-AC-10004683,2015-09-28,7
MAT-GR-10002567,2015-09-28,3
MAT-AR-10002897,2015-09-28,1
MOB-LI-10003781,2015-09-28,2
MOB-LI-10002053,2015-09-28,8
MAT-PA-10003811,2015-09-28,2
MAT-CA-10001949,2015-09-28,1
MOB-MO-10001014,2015-09-28,1
TEC-CO-10003925,2015-09-28,2
MAT-GR-10000791,2015-09-28,4
TEC-CO-10003950,2015-09-28,3
MOB-ME-10001503,2015-09-28,5
MAT-AL-10000810,2015-09-28,3
MAT-ET-10000191,2015-09-28,5
MAT-PA-10002872,2015-09-28,3
MAT-AR-10000611,2015-09-28,8
MOB-MO-10003615,2015-09-28,2
MOB-LI-10002242,2015-09-28,2
MAT-ET-10002610,2015-09-28,1
TEC-CO-10004259,2015-09-28,3
MAT-ET-10001793,2015-09-28,1
MAT-GR-10001064,2015-09-28,8
MAT-AL-10002563,2015-09-28,4
MAT-GR-10003840,2015-09-28,2
MOB-MO-10003720,2015-10-05,2
MOB-SI-10002001,2015-10-05,7
MAT-SU-10001973,2015-10-05,3
MAT-ET-10004702,2015-10-05,5
MAT-AL-10003416,2015-10-05,5
TEC-CO-10002709,2015-10-05,10
MAT-SU-10003282,2015-10-05,5
TEC-CO-10002566,2015-10-05,6
MAT-CA-10002107,2015-10-05,7
MAT-ET-10002466,2015-10-05,2
MAT-CA-10002361,2015-10-05,4
MAT-EL-10003073,2015-10-05,6
MAT-AR-10003326,2015-10-05,2
MAT-AR-10002566,2015-10-05,2
MOB-LI-10001108,2015-10-05,1
TEC-AC-10000155,2015-10-05,5
TEC-TE-10000041,2015-10-05,3
MOB-SI-10001733,2015-10-05,2
MAT-PA-10002469,2015-10-05,4
MOB-LI-10002747,2015-10-05,3
MAT-CA-10004559,2015-10-05,2
TEC-TE-10002733,2015-10-05,3
MAT-AL-10001286,2015-10-05,6
MAT-AR-10004891,2015-10-05,2
TEC-CO-10000904,2015-10-05,3
MOB-MO-10004315,2015-10-05,3
MAT-AR-10003063,2015-10-05,2
MOB-SI-10004970,2015-10-05,3
MOB-MO-10001088,2015-10-05,2
MAT-ET-10002124,2015-10-05,2
MOB-SI-10002369,2015-10-05,7
MAT-SO-10003425,2015-10-05,5
MAT-CA-10004672,2015-10-05,4
MOB-LI-10002588,2015-10-05,1
TEC-AC-10001479,2015-10-05,1
MAT-AR-10000148,2015-10-05,6
MAT-PA-10003405,2015-10-05,5
MAT-SU-10003474,2015-10-12,4
MAT-AL-10002870,2015-10-12,2
MAT-AR-10003162,2015-10-12,7
TEC-CO-10003453,2015-10-12,3
TEC-CO-10000442,2015-10-12,3
MAT-EL-10002030,2015-10-12,5
MOB-LI-10000231,2015-10-12,5
MOB-SI-10001060,2015-10-12,2
MAT-AL-10002822,2015-10-12,2
MAT-PA-10003496,2015-10-12,2
MAT-GR-10001273,2015-10-12,3
TEC-CO-10001522,2015-10-12,6
MOB-SI-10004976,2015-10-12,6
TEC-AC-10003121,2015-10-12,2
MOB-LI-10000051,2015-10-12,1
TEC-AC-10000061,2015-10-12,3
MOB-ME-10003515,2015-10-12,2
TEC-TE-10000541,2015-10-12,1
MAT-ET-10001962,2015-10-12,3
MAT-PA-10000577,2015-10-12,1
TEC-CO-10003661,2015-10-12,5
MAT-AL-10003579,2015-10-12,3
MAT-AR-10002638,2015-10-12,5
TEC-CO-10002540,2015-10-12,1
MAT-SO-10004116,2015-10-12,7
MAT-ET-10000625,2015-10-12,7
MAT-AL-10003968,2015-10-12,3
MAT-SU-10003481,2015-10-12,1
MOB-SI-10000027,2015-10-12,3
MAT-CA-10004242,2015-10-12,9
MOB-SI-10002563,2015-10-12,6
MAT-ET-10004480,2015-10-12,2
MAT-AL-10003878,2015-10-12,3
MOB-SI-10000771,2015-10-12,2
TEC-TE-10004684,2015-10-12,1
MOB-MO-10000406,2015-10-12,3
MAT-CA-10002350,2015-10-12,4
TEC-CO-10004377,2015-10-12,3
MAT-AL-10001286,2015-10-12,8
MAT-AL-10002302,2015-10-12,2
TEC-TE-10003025,2015-10-12,3
TEC-TE-10001615,2015-10-12,6
TEC-CO-10002495,2015-10-12,3
TEC-CO-10001890,2015-10-12,3
MOB-LI-10001108,2015-10-12,2
TEC-AC-10004825,2015-10-12,2
MAT-CA-10003131,2015-10-12,7
MAT-AL-10000618,2015-10-12,9
MOB-LI-10001082,2015-10-12,3
MOB-LI-10003303,2015-10-12,5
MAT-AL-10001369,2015-10-12,1
MAT-EL-10000927,2015-10-12,2
MAT-GR-10002614,2015-10-12,7
MAT-SO-10000520,2015-10-12,6
MAT-SU-10002747,2015-10-12,4
TEC-TE-10000708,2015-10-19,5
MOB-SI-10000556,2015-10-19,3
MAT-ET-10001459,2015-10-19,5
MAT-CA-10002107,2015-10-19,3
TEC-AC-10004065,2015-10-19,5
MAT-AL-10003416,2015-10-19,2
TEC-CO-10000278,2015-10-19,5
MAT-AR-10004211,2015-10-19,6
MOB-SI-10000027,2015-10-19,3
MAT-AR-10004017,2015-10-19,2
MAT-PA-10003938,2015-10-19,5
MAT-GR-10001925,2015-10-19,5
MAT-CA-10001534,2015-10-19,6
MAT-AL-10001245,2015-10-19,3
MAT-PA-10003728,2015-10-19,3
MAT-SU-10003406,2015-10-19,3
MOB-SI-10000941,2015-10-19,3
TEC-AC-10002193,2015-10-19,9
MAT-PA-10003315,2015-10-19,5
MOB-SI-10002563,2015-10-19,2
MAT-SO-10003908,2015-10-19,4
MAT-SO-10001461,2015-10-19,5
MAT-SU-10001629,2015-10-19,3
MAT-ET-10004985,2015-10-19,2
MOB-ME-10000216,2015-10-19,2
MAT-AR-10001755,2015-10-19,5
MAT-CA-10000917,2015-10-19,6
MAT-CA-10001605,2015-10-19,2
MOB-SI-10002059,2015-10-19,3
MAT-AL-10002908,2015-10-19,2
MAT-SO-10001691,2015-10-19,3
MOB-MO-10003615,2015-10-19,2
MAT-SU-10001190,2015-10-19,2
MAT-SO-10001213,2015-10-19,4
MAT-EL-10004525,2015-10-19,1
MOB-ME-10001647,2015-10-19,3
TEC-AC-10001422,2015-10-19,2
MAT-AR-10002708,2015-10-19,3
MAT-ET-10004144,2015-10-19,7
MAT-AL-10004490,2015-10-19,4
TEC-AC-10002667,2015-10-19,3
MOB-SI-10001354,2015-10-19,8
MAT-AL-10001420,2015-10-19,3
MAT-EL-10004947,2015-10-19,1
MOB-SI-10004503,2015-10-19,2
MAT-CA-10002699,2015-10-19,2
MOB-SI-10003980,2015-10-19,3
MOB-MO-10000239,2015-10-19,3
MAT-CA-10004107,2015-10-19,1
MOB-SI-10004158,2015-10-19,9
MAT-SU-10004064,2015-10-19,3
TEC-MÁ-10001500,2015-10-19,4
MAT-AR-10002711,2015-10-19,3
MAT-AL-10000417,2015-10-19,2
MOB-SI-10003743,2015-10-26,3
TEC-TE-10002843,2015-10-26,5
MAT-PA-10000553,2015-10-26,2
MAT-AL-10003717,2015-10-26,4
MAT-GR-10002350,2015-10-26,3
MAT-ET-10001804,2015-10-26,2
MAT-ET-10000025,2015-10-26,7
MAT-PA-10003747,2015-10-26,3
MAT-AR-10004785,2015-10-26,2
MOB-MO-10003984,2015-10-26,5
MAT-GR-10001500,2015-10-26,2
MOB-MO-10000993,2015-10-26,4
TEC-TE-10002989,2015-10-26,3
MAT-PA-10000155,2015-10-26,3
MOB-ME-10001323,2015-10-26,3
MAT-CA-10000688,2015-10-26,3
MAT-CA-10004046,2015-10-26,5
MOB-LI-10001847,2015-10-26,2
MAT-AR-10004391,2015-10-26,3
MAT-AL-10002100,2015-10-26,2
MAT-GR-10002680,2015-10-26,3
MAT-PA-10004559,2015-10-26,2
MAT-AL-10003376,2015-10-26,3
MOB-LI-10002379,2015-10-26,2
MOB-LI-10003530,2015-10-26,6
MAT-ET-10001080,2015-10-26,4
MAT-PA-10001896,2015-10-26,2
MAT-SU-10000351,2015-10-26,1
TEC-TE-10002629,2015-10-26,4
MOB-SI-10001965,2015-10-26,4
TEC-TE-10001258,2015-10-26,3
MOB-LI-10000782,2015-10-26,2
MAT-AL-10000967,2015-10-26,3
MAT-AL-10001001,2015-10-26,2
MOB-LI-10000767,2015-10-26,8
MAT-EL-10000110,2015-10-26,3
MAT-PA-10002469,2015-10-26,2
TEC-CO-10004640,2015-10-26,2
TEC-AC-10001790,2015-10-26,4
MAT-GR-10002518,2015-10-26,3
MAT-SU-10002747,2015-10-26,2
TEC-TE-10004409,2015-10-26,2
MAT-PA-10001037,2015-10-26,3
MAT-GR-10000952,2015-10-26,4
MAT-CA-10001763,2015-11-02,2
MOB-MO-10001880,2015-11-02,4
MOB-MO-10001585,2015-11-02,4
MAT-CA-10002468,2015-11-02,2
MOB-MO-10004819,2015-11-02,1
MOB-MO-10001922,2015-11-02,10
MOB-MO-10004368,2015-11-02,2
MOB-LI-10003036,2015-11-02,6
MOB-MO-10003664,2015-11-02,3
MOB-LI-10000231,2015-11-02,5
MOB-ME-10000034,2015-11-02,3
MAT-AL-10000097,2015-11-02,5
MAT-GR-10001500,2015-11-02,2
MAT-AR-10002477,2015-11-02,2
TEC-TE-10001721,2015-11-02,6
MAT-EL-10001778,2015-11-02,4
MOB-SI-10003241,2015-11-02,6
MAT-PA-10004776,2015-11-02,3
MOB-SI-10004248,2015-11-02,6
TEC-TE-10000685,2015-11-02,1
TEC-TE-10001830,2015-11-02,4
MAT-GR-10002546,2015-11-02,3
MAT-SU-10001973,2015-11-02,5
MAT-AL-10001851,2015-11-02,12
MOB-SI-10001707,2015-11-02,2
MOB-SI-10003761,2015-11-02,2
MAT-AR-10002616,2015-11-02,1
TEC-CO-10001377,2015-11-02,1
MAT-PA-10001943,2015-11-02,5
MAT-CA-10004470,2015-11-02,8
MOB-SI-10001060,2015-11-02,1
MAT-AR-10003162,2015-11-02,3
TEC-AC-10002182,2015-11-02,2
MAT-PA-10000460,2015-11-02,7
MOB-SI-10000533,2015-11-02,2
TEC-AC-10000748,2015-11-02,5
MAT-PA-10000128,2015-11-02,2
MAT-SO-10002599,2015-11-02,6
MAT-SO-10001620,2015-11-02,3
MAT-EL-10000281,2015-11-02,3
TEC-AC-10002143,2015-11-02,5
MOB-SI-10000952,2015-11-02,3
TEC-TE-10000083,2015-11-02,2
MOB-SI-10004799,2015-11-02,4
MAT-AL-10000561,2015-11-02,3
MAT-GR-10003379,2015-11-02,4
MAT-SO-10003264,2015-11-02,1
MAT-ET-10002258,2015-11-02,5
MAT-GR-10000784,2015-11-02,3
TEC-CO-10002291,2015-11-09,3
MAT-CA-10002556,2015-11-09,3
MOB-MO-10004543,2015-11-09,1
MOB-SI-10003743,2015-11-09,2
MAT-SO-10004226,2015-11-09,2
MAT-CA-10001945,2015-11-09,1
MOB-SI-10000143,2015-11-09,5
MAT-EL-10003502,2015-11-09,9
TEC-CO-10000786,2015-11-09,2
MAT-AL-10004237,2015-11-09,1
MOB-LI-10001529,2015-11-09,3
MAT-AL-10004341,2015-11-09,2
MAT-EL-10001071,2015-11-09,3
TEC-AC-10002474,2015-11-09,2
TEC-AC-10002283,2015-11-09,6
MAT-SO-10001252,2015-11-09,5
TEC-AC-10000815,2015-11-09,1
MAT-AR-10000244,2015-11-09,2
MAT-CA-10002361,2015-11-09,8
TEC-CO-10001732,2015-11-09,5
MAT-CA-10000847,2015-11-09,7
MOB-SI-10002802,2015-11-09,3
MOB-LI-10000483,2015-11-09,3
MAT-CA-10003188,2015-11-09,2
MAT-ET-10002631,2015-11-09,3
MAT-CA-10002822,2015-11-09,8
MOB-SI-10001307,2015-11-09,2
MAT-GR-10001101,2015-11-09,2
MOB-ME-10003280,2015-11-09,3
TEC-TE-10001170,2015-11-09,3
MAT-CA-10001634,2015-11-09,2
MAT-CA-10001444,2015-11-09,3
MOB-SI-10000713,2015-11-09,2
TEC-TE-10000576,2015-11-09,6
TEC-TE-10003807,2015-11-09,5
MAT-CA-10003624,2015-11-09,7
MAT-CA-10001011,2015-11-09,2
MAT-AL-10000423,2015-11-09,2
MAT-AR-10002638,2015-11-09,1
MAT-SO-10004992,2015-11-09,7
MAT-ET-10000191,2015-11-09,5
MAT-SU-10003176,2015-11-09,1
TEC-MÁ-10000188,2015-11-09,2
MAT-AR-10002543,2015-11-09,3
MAT-ET-10002839,2015-11-09,7
TEC-MÁ-10003563,2015-11-09,5
MAT-GR-10001997,2015-11-09,3
MAT-SU-10001639,2015-11-09,3
TEC-TE-10004716,2015-11-09,2
MAT-EL-10000367,2015-11-16,3
MOB-MO-10003254,2015-11-16,4
TEC-TE-10004222,2015-11-16,4
MAT-ET-10003648,2015-11-16,4
MAT-CA-10004833,2015-11-16,3
MAT-EL-10000658,2015-11-16,13
MAT-SO-10002438,2015-11-16,3
MAT-AL-10000128,2015-11-16,3
MAT-EL-10004680,2015-11-16,5
MAT-CA-10001216,2015-11-16,5
TEC-CO-10002914,2015-11-16,3
MAT-EL-10002582,2015-11-16,7
TEC-CO-10000495,2015-11-16,2
MAT-PA-10003257,2015-11-16,1
MAT-GR-10001860,2015-11-16,2
TEC-CO-10001066,2015-11-16,3
MAT-PA-10000990,2015-11-16,3
TEC-CO-10002286,2015-11-16,1
TEC-MÁ-10001558,2015-11-16,4
MAT-AL-10002302,2015-11-16,4
MAT-AL-10002822,2015-11-16,1
TEC-TE-10002764,2015-11-16,2
MAT-PA-10004796,2015-11-16,3
TEC-CO-10000159,2015-11-16,2
MAT-AR-10001179,2015-11-16,4
MAT-AR-10002464,2015-11-16,5
MAT-CA-10004672,2015-11-16,3
MOB-SI-10004976,2015-11-16,1
MAT-SU-10001328,2015-11-16,4
MAT-CA-10002699,2015-11-16,2
MAT-CA-10003118,2015-11-16,5
MAT-SU-10004335,2015-11-16,3
MAT-CA-10002687,2015-11-23,1
TEC-AC-10003337,2015-11-23,2
MOB-MO-10004728,2015-11-23,4
TEC-MÁ-10001938,2015-11-23,3
MAT-GR-10002677,2015-11-23,4
MOB-LI-10002041,2015-11-23,3
MAT-ET-10001285,2015-11-23,2
MAT-CA-10004520,2015-11-23,2
MAT-CA-10000307,2015-11-23,5
MAT-AL-10001823,2015-11-23,2
MAT-ET-10001471,2015-11-23,2
MAT-AR-10001228,2015-11-23,4
MOB-LI-10004778,2015-11-23,3
TEC-CO-10004502,2015-11-23,2
MAT-SO-10004006,2015-11-23,14
TEC-CO-10002291,2015-11-23,4
MAT-CA-10000759,2015-11-23,5
MAT-SU-10004804,2015-11-23,5
TEC-CO-10002635,2015-11-23,2
MAT-PA-10002489,2015-11-23,9
